Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,AreaFrontageRatio,AreaLivRatio,StoneArea,GLQBsmtArea,TotalSF,TotalPorchSF,HouseAge,TotalRoomsAboveGrade,TotalBath,OverallScore,OverallCondition,BuiltEqualRemod,HasAlley,HasPool,Has2ndFlr,HasGarage,HasBsmt,HasFireplace,NeighborhoodGrouped,TotalSF_OverallScore
974,20,FV,95.0,11639,Pave,None,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1428.0,1428.0,GasA,Ex,Y,SBrkr,1428,0,0,1428,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2007.0,Fin,2.0,480.0,TA,TA,Y,0,120,0,0,0,0,None,None,None,0,12,2008,New,Partial,122.51578947368421,6.100104821802935,0.0,0.0,2856.0,120,0,8.0,2.0,12,1.0,0,0,0,0,1,1,0,3,34272.0
975,70,RL,60.0,11414,Pave,None,IR1,Lvl,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,TA,N,SBrkr,1136,883,0,2019,0.0,0.0,1,0,3,1,Gd,8,Typ,0,None,Detchd,1997.0,Unf,2.0,532.0,TA,TA,Y,509,135,0,0,0,0,None,GdPrv,None,0,10,2009,WD,Normal,190.23333333333332,6.842925659472422,0.0,0.0,2747.0,644,16,9.0,1.0,15,-2.0,0,0,0,1,1,1,0,1,41205.0
976,160,FV,65.0,2651,Pave,None,Reg,Lvl,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,641.0,Unf,0.0,32.0,673.0,GasA,Ex,Y,SBrkr,673,709,0,1382,1.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Detchd,2000.0,Unf,2.0,490.0,TA,TA,Y,153,50,0,0,0,0,None,None,None,0,4,2006,WD,Normal,40.784615384615385,2.27944969905417,0.0,641.0,2055.0,203,6,8.5,3.5,12,1.0,1,0,0,1,1,1,0,3,24660.0
977,30,RL,51.0,5900,Pave,None,IR1,Bnk,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,440.0,440.0,GasA,TA,Y,FuseA,869,0,0,869,0.0,0.0,1,0,2,1,Fa,4,Typ,0,None,None,0.0,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,None,None,0,8,2006,WD,Normal,115.68627450980392,6.789413118527043,0.0,0.0,1309.0,0,48,5.0,1.0,11,1.0,0,0,0,0,0,1,0,1,14399.0
978,120,FV,35.0,4274,Pave,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1106.0,Unf,0.0,135.0,1241.0,GasA,Ex,Y,SBrkr,1241,0,0,1241,1.0,0.0,1,1,1,1,Gd,4,Typ,0,None,Attchd,2007.0,Fin,2.0,569.0,TA,TA,Y,0,116,0,0,0,0,None,None,None,0,11,2007,New,Partial,122.11428571428571,2.3613259668508286,0.0,1106.0,2482.0,116,0,5.5,2.5,12,1.0,0,1,0,0,1,1,0,3,29784.0
979,20,RL,68.0,9450,Pave,None,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,552.0,Unf,0.0,342.0,894.0,GasA,Ex,Y,SBrkr,894,0,0,894,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1999.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2007,WD,Abnorml,138.97058823529412,7.302936630602782,0.0,0.0,1788.0,0,53,6.0,1.0,9,1.0,1,0,0,0,1,1,0,1,16092.0
980,20,RL,80.0,8816,Pave,None,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,651.0,Unf,0.0,470.0,1121.0,GasA,TA,Y,SBrkr,1121,0,0,1121,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1963.0,Unf,2.0,480.0,TA,TA,Y,0,80,0,0,0,0,None,MnPrv,None,0,6,2009,WD,Normal,110.2,5.506558400999375,0.0,0.0,2242.0,80,46,6.0,2.0,11,-0.5,1,0,0,0,1,1,0,1,24662.0
981,85,RL,80.0,12122,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,Ex,TA,CBlock,TA,TA,Av,ALQ,867.0,Unf,0.0,77.0,944.0,GasA,Gd,Y,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,Ex,6,Typ,0,None,Attchd,1961.0,RFn,2.0,588.0,TA,TA,Y,144,76,0,0,0,0,None,None,None,0,7,2008,WD,Normal,151.525,7.638311279143037,210.0,0.0,1943.0,220,1,7.0,2.0,16,1.0,0,0,0,0,1,1,0,1,31088.0
982,60,RL,98.0,12203,Pave,None,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,975.0,Gd,TA,PConc,Gd,TA,No,GLQ,854.0,Unf,0.0,371.0,1225.0,GasA,Ex,Y,SBrkr,1276,1336,0,2612,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,3.0,676.0,TA,TA,Y,250,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,124.5204081632653,6.251536885245901,0.0,854.0,3837.0,250,10,10.5,3.5,13,1.0,0,0,0,1,1,1,1,4,49881.0
983,20,RL,43.0,3182,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,Ex,Y,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,388.0,TA,TA,Y,100,16,0,0,0,0,None,None,None,0,3,2008,WD,Normal,74.0,1.923821039903265,0.0,0.0,2532.0,116,1,8.0,2.0,12,1.0,1,0,0,0,1,1,1,2,30384.0
984,60,RL,89.5,11250,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1128.0,1128.0,GasA,Ex,Y,SBrkr,1149,1141,0,2290,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,2002.0,Unf,2.0,779.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2008,WD,Normal,125.69832402234637,5.8350622406639,0.0,0.0,3418.0,0,6,11.5,2.5,13,1.0,1,0,0,1,1,1,1,2,44434.0
985,90,RL,75.0,10125,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1302,432,0,1734,0.0,0.0,2,0,4,2,Gd,8,Typ,0,None,Attchd,1977.0,Unf,2.0,539.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2009,COD,Normal,135.0,5.499728408473656,0.0,0.0,1734.0,0,32,10.0,2.0,10,1.0,1,0,0,1,1,0,0,1,17340.0
986,190,RL,68.0,10880,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1040.0,Unf,0.0,124.0,1164.0,GasW,TA,N,SBrkr,1164,0,0,1164,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1950.0,Unf,1.0,240.0,TA,TA,Y,0,48,0,0,0,0,None,None,None,0,8,2008,ConLD,Normal,160.0,7.749287749287749,0.0,0.0,2328.0,48,58,6.0,2.0,10,1.0,1,0,0,0,1,1,0,1,23280.0
987,50,RM,59.0,5310,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,485.0,485.0,GasA,Gd,Y,SBrkr,1001,634,0,1635,0.0,0.0,1,0,2,1,Gd,5,Typ,0,None,Attchd,1950.0,Unf,1.0,255.0,Fa,TA,Y,394,0,0,0,0,0,None,None,None,0,6,2006,WD,Normal,90.0,4.227707006369426,0.0,0.0,2120.0,394,3,6.0,1.0,14,-0.5,0,0,0,1,1,1,0,1,29680.0
988,20,RL,83.0,10159,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1646.0,Unf,0.0,284.0,1930.0,GasA,Ex,Y,SBrkr,1940,0,0,1940,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2010.0,Fin,3.0,606.0,TA,TA,Y,168,95,0,0,0,0,None,None,None,0,4,2010,New,Partial,122.39759036144578,3.990180675569521,450.0,1646.0,3870.0,263,0,10.5,3.5,14,1.0,0,0,0,0,1,1,1,4,54180.0
989,60,RL,80.0,12046,Pave,None,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,TA,TA,CBlock,TA,TA,No,LwQ,156.0,Unf,0.0,692.0,848.0,GasA,TA,Y,SBrkr,1118,912,0,2030,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1976.0,Fin,2.0,551.0,TA,TA,Y,0,224,0,0,0,0,None,None,None,0,6,2007,WD,Normal,150.575,7.2174955062911925,0.0,0.0,2878.0,224,31,10.5,2.5,12,1.0,1,0,0,1,1,1,1,2,34536.0
990,60,FV,65.0,8125,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,770.0,770.0,GasA,Ex,Y,SBrkr,778,798,0,1576,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2006.0,RFn,2.0,614.0,TA,TA,Y,0,50,0,0,0,0,None,None,None,0,8,2006,New,Partial,125.0,5.836925287356322,0.0,0.0,2346.0,50,0,8.5,2.5,12,1.0,1,0,0,1,1,1,0,3,28152.0
991,60,RL,82.0,9452,Pave,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,423.0,Gd,TA,PConc,Gd,TA,No,GLQ,1074.0,Unf,0.0,322.0,1396.0,GasA,Ex,Y,SBrkr,1407,985,0,2392,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1997.0,Fin,3.0,870.0,TA,TA,Y,0,70,0,0,0,0,None,None,None,0,6,2006,WD,Normal,115.26829268292683,4.151075977162933,0.0,1074.0,3788.0,70,8,9.5,3.5,13,1.0,0,0,0,1,1,1,1,4,49244.0
992,70,RM,121.0,17671,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,8,9,1882,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,BLQ,216.0,Unf,0.0,700.0,916.0,GasA,Gd,Y,SBrkr,916,826,0,1742,0.0,0.0,1,1,4,1,Gd,8,Typ,1,Gd,Attchd,1925.0,Unf,2.0,424.0,TA,TA,P,0,169,0,0,0,0,None,None,None,0,11,2009,WD,Normal,146.04132231404958,13.18731343283582,0.0,0.0,2658.0,169,23,9.5,1.5,17,-0.5,0,1,0,1,1,1,1,1,45186.0
993,60,RL,80.0,9760,Pave,None,Reg,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,8,1964,1993,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,340.0,TA,TA,CBlock,TA,TA,Gd,BLQ,536.0,Rec,117.0,169.0,822.0,GasA,Gd,Y,SBrkr,1020,831,0,1851,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Fa,Attchd,1964.0,RFn,2.0,440.0,TA,TA,Y,239,42,0,0,0,0,None,MnWw,None,0,7,2007,WD,Normal,122.0,6.684931506849315,0.0,0.0,2673.0,281,14,9.5,2.5,14,1.0,0,0,0,1,1,1,1,1,37422.0
994,60,RL,68.0,8846,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,750.0,750.0,GasA,Ex,Y,SBrkr,750,750,0,1500,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,0,35,0,0,0,0,None,None,None,0,8,2006,New,Partial,130.08823529411765,6.732115677321157,0.0,0.0,2250.0,35,0,8.5,2.5,11,1.0,0,0,0,1,1,1,0,2,24750.0
995,20,RL,96.0,12456,Pave,None,Reg,Lvl,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1172.0,Unf,0.0,528.0,1700.0,GasA,Ex,Y,SBrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,786.0,TA,TA,Y,216,48,0,0,0,0,None,None,None,0,7,2009,WD,Normal,129.75,4.97444089456869,230.0,1172.0,3418.0,264,2,9.0,3.0,15,1.0,0,0,0,0,1,1,1,4,51270.0
996,50,RL,51.0,4712,Pave,None,IR1,Lvl,Inside,Mod,BrkSide,Feedr,Norm,1Fam,1.5Fin,4,7,1946,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,363.0,747.0,GasA,TA,Y,SBrkr,774,456,0,1230,1.0,0.0,1,1,3,1,TA,5,Typ,0,None,Detchd,1946.0,Unf,1.0,305.0,TA,TA,Y,0,57,0,0,63,0,None,MnPrv,None,0,8,2006,WD,Abnorml,92.3921568627451,4.367006487488415,0.0,0.0,1977.0,120,56,6.5,2.5,11,-0.5,0,0,0,1,1,1,0,1,21747.0
997,20,RL,72.0,10659,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,915.0,Unf,0.0,135.0,1050.0,GasA,TA,Y,SBrkr,1050,0,0,1050,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1961.0,Unf,1.0,368.0,TA,TA,Y,0,319,0,0,0,0,None,None,None,0,1,2006,COD,Normal,148.04166666666666,7.516925246826516,0.0,0.0,2100.0,319,45,7.0,2.0,11,1.0,1,0,0,0,1,1,0,1,23100.0
998,20,RL,80.0,11717,Pave,None,IR1,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,571.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1442.0,1442.0,GasA,TA,Y,SBrkr,1442,0,0,1442,0.0,0.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1970.0,RFn,2.0,615.0,TA,TA,Y,371,0,0,0,0,0,None,None,None,0,2,2009,WD,Normal,146.4625,5.696159455517744,0.0,0.0,2884.0,371,39,8.0,2.0,12,1.5,1,0,0,0,1,1,1,2,34608.0
999,30,RM,60.0,9786,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1007.0,1007.0,GasA,Fa,N,SBrkr,1077,0,0,1077,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1922.0,Unf,1.0,210.0,TA,Fa,P,0,100,48,0,0,0,None,None,None,0,5,2006,WD,Normal,163.1,7.603729603729604,0.0,0.0,2084.0,148,56,7.0,1.0,7,1.0,0,0,0,0,1,1,1,0,14588.0
1000,20,RL,64.0,6762,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,501.0,1187.0,GasA,Ex,Y,SBrkr,1208,0,0,1208,1.0,0.0,2,0,2,1,Gd,6,Typ,0,None,Attchd,2006.0,RFn,2.0,632.0,TA,TA,Y,105,61,0,0,0,0,None,None,None,0,2,2010,WD,Normal,105.65625,3.675,24.0,686.0,2395.0,166,4,8.0,3.0,12,1.0,1,0,0,0,1,1,0,2,28740.0
1001,20,RL,74.0,10206,Pave,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1952,1952,Flat,Tar&Grv,BrkComm,Brk Cmn,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasW,Fa,N,FuseF,944,0,0,944,0.0,0.0,1,0,2,1,Fa,4,Min1,0,None,Detchd,1956.0,Unf,2.0,528.0,TA,Fa,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,137.9189189189189,6.9334239130434785,0.0,0.0,944.0,0,57,5.0,1.0,6,1.0,1,0,0,0,1,0,0,1,5664.0
1002,30,RL,60.0,5400,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,691.0,691.0,GasA,Ex,Y,FuseA,691,0,0,691,0.0,0.0,1,0,2,1,Ex,4,Typ,0,None,Detchd,1920.0,Unf,1.0,216.0,Fa,TA,N,0,20,94,0,0,0,None,None,None,0,1,2007,WD,Abnorml,90.0,5.953693495038589,0.0,0.0,1382.0,114,57,5.0,1.0,11,1.0,0,0,0,0,1,1,0,1,15202.0
1003,20,RL,75.0,11957,Pave,None,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,53.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1550.0,1574.0,GasA,Ex,Y,SBrkr,1574,0,0,1574,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,824.0,TA,TA,Y,144,104,0,0,0,0,None,None,None,0,7,2008,WD,Normal,159.42666666666668,4.986238532110092,0.0,24.0,3148.0,248,2,9.0,2.0,13,-0.5,1,0,0,0,1,1,1,3,40924.0
1004,90,RL,90.0,11500,Pave,None,IR1,Lvl,Corner,Gtl,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1680.0,1680.0,GasA,Fa,Y,SBrkr,1680,0,0,1680,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,Detchd,1976.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2007,WD,Normal,127.77777777777777,5.208333333333333,0.0,0.0,3360.0,0,31,10.0,2.0,11,-2.0,1,0,0,0,1,1,0,2,36960.0
1005,120,RL,43.0,3182,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,16.0,Unf,0.0,1330.0,1346.0,GasA,Ex,Y,SBrkr,1504,0,0,1504,0.0,0.0,2,0,1,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,457.0,TA,TA,Y,156,0,0,0,0,0,None,None,None,0,5,2009,WD,Normal,74.0,1.6226415094339623,0.0,16.0,2850.0,156,3,9.0,2.0,12,1.0,0,0,0,0,1,1,1,2,34200.0
1006,80,RL,65.0,8385,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,8,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,Gd,TA,CBlock,Gd,Gd,Av,GLQ,595.0,Unf,0.0,390.0,985.0,GasA,TA,Y,SBrkr,985,0,0,985,0.0,0.0,2,0,3,1,TA,6,Typ,0,None,Attchd,1977.0,Unf,1.0,328.0,TA,TA,Y,210,0,0,0,0,0,None,None,None,0,11,2008,WD,Normal,129.0,6.3861386138613865,0.0,595.0,1970.0,210,31,8.0,2.0,13,1.0,1,0,0,0,1,1,0,2,25610.0
1007,20,RL,72.0,12155,Pave,None,IR3,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,1237.0,Unf,0.0,420.0,1657.0,GasA,Gd,Y,SBrkr,1657,0,0,1657,0.0,1.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1970.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,147,0,None,None,None,0,3,2007,WD,Normal,168.81944444444446,5.67725361980383,0.0,0.0,3314.0,147,37,9.0,2.5,9,1.5,1,0,0,0,1,1,1,1,29826.0
1008,160,RM,21.0,2217,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,273.0,LwQ,273.0,0.0,546.0,GasA,TA,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,1970.0,RFn,1.0,286.0,TA,TA,Y,238,0,0,0,0,0,None,None,None,0,8,2009,WD,Normal,105.57142857142857,2.6646634615384617,0.0,0.0,1638.0,238,39,7.5,1.5,8,1.0,1,0,0,1,1,1,0,0,13104.0
1009,20,RL,43.0,12118,Pave,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1710.0,1710.0,GasA,Ex,Y,SBrkr,1710,0,0,1710,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,550.0,TA,TA,Y,100,48,0,0,180,0,None,None,None,0,4,2009,WD,Normal,281.8139534883721,5.361946902654867,108.0,0.0,3420.0,328,4,9.0,2.0,12,1.0,0,0,0,0,1,1,1,1,41040.0
1010,50,RL,60.0,6000,Pave,None,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,1008.0,GasA,Ex,Y,SBrkr,1008,0,514,1522,0.0,0.0,2,0,4,1,TA,7,Typ,0,None,None,0.0,None,0.0,0.0,None,None,P,0,0,138,0,0,0,None,None,None,0,6,2006,WD,Normal,100.0,5.9523809523809526,0.0,0.0,2530.0,138,56,9.0,2.0,10,1.0,0,0,0,0,0,1,0,1,25300.0
1011,50,RL,115.0,21286,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,720.0,720.0,GasA,TA,Y,SBrkr,720,551,0,1271,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1948.0,Unf,1.0,312.0,TA,TA,Y,0,0,108,0,0,0,None,None,None,0,8,2008,WD,Normal,185.09565217391304,20.625968992248062,0.0,0.0,1991.0,108,58,9.0,2.0,10,1.0,0,0,0,1,1,1,1,1,19910.0
1012,90,RL,75.0,9825,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,Hip,CompShg,AsphShn,AsphShn,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,N,SBrkr,1664,0,0,1664,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,None,0.0,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,None,None,0,5,2010,WD,Normal,131.0,5.904447115384615,0.0,0.0,1664.0,0,45,10.0,2.0,10,1.0,1,0,0,0,0,0,0,1,16640.0
1013,70,RL,55.0,10592,Pave,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,602.0,602.0,GasA,TA,Y,SBrkr,900,602,0,1502,0.0,0.0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1923.0,Unf,1.0,180.0,TA,TA,Y,96,0,112,0,53,0,None,None,None,0,8,2007,WD,Normal,192.5818181818182,9.807407407407407,0.0,0.0,2104.0,261,11,8.5,1.5,13,1.0,0,0,0,1,1,1,1,3,27352.0
